o_iso,d_iso,year,Construction,Creative Industries,Environmental Technology,Financial Services,Industrial,Physical Sciences,Professional Services,Consumer Goods,Energy,"Food, Beverages & Tobacco",ICT & Electronics,Life sciences,Retail Trade,Tourism,Transport Equipment,"Transportation, Warehousing & Storage","Wood, Apparel & Related Products"
ESP,GTM,2007,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
ESP,GTM,2017,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
ESP,GTM,2018,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
ESP,GTM,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,GTM,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0
ESP,HKG,2005,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
ESP,HKG,2006,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
ESP,HKG,2010,0,0,0,3,0,0,1,1,0,0,0,0,3,0,0,0,0
ESP,HKG,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ESP,HKG,2007,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
ESP,HKG,2012,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1
ESP,HKG,2013,0,1,0,0,0,0,0,0,0,2,0,0,8,1,0,0,0
ESP,HKG,2016,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0
ESP,HKG,2008,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,4,0
ESP,HKG,2004,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0
ESP,HKG,2018,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0
ESP,HKG,2009,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0
ESP,HKG,2003,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
ESP,HKG,2011,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,HKG,2014,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
ESP,HKG,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESP,HND,2011,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ESP,HND,2015,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,HND,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,HND,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,HND,2008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ESP,HND,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,HND,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,HND,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,IDN,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ESP,IDN,2017,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0
ESP,IDN,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,IDN,2010,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
ESP,IDN,2003,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ESP,IDN,2013,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
ESP,IDN,2004,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,IDN,2006,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,IDN,2016,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0
ESP,IND,2008,25,1,8,4,15,0,0,0,0,0,4,1,4,0,0,0,0
ESP,IND,2009,1,1,1,4,30,0,0,0,0,0,6,0,1,0,1,0,0
ESP,IND,2012,4,0,51,0,0,0,0,3,0,1,3,1,1,0,7,6,0
ESP,IND,2006,0,0,0,4,0,0,1,1,0,0,1,0,0,0,3,0,0
ESP,IND,2007,0,0,5,4,5,0,0,1,0,0,1,0,2,0,2,0,0
ESP,IND,2011,0,0,92,0,12,0,1,2,0,1,0,0,4,0,3,0,5
ESP,IND,2018,0,0,6,0,1,0,0,1,0,4,1,0,0,0,0,0,0
ESP,IND,2005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ESP,IND,2014,0,2,30,0,25,0,0,0,0,0,0,1,0,0,0,0,0
ESP,IND,2016,0,1,10,1,0,0,0,0,0,0,0,0,2,2,26,0,1
ESP,IND,2010,0,0,12,0,8,0,0,0,0,8,5,2,1,0,9,15,0
ESP,IND,2013,0,0,2,0,5,0,0,0,0,0,4,3,2,0,4,0,0
ESP,IND,2017,0,0,24,0,29,0,0,0,0,3,0,0,0,0,4,0,0
ESP,IND,2004,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0
ESP,IND,2015,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
ESP,IND,2003,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ESP,IRN,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ESP,IRN,2014,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ESP,IRN,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ESP,IRN,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0
ESP,IRN,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,IRN,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ESP,IRN,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ESP,IRQ,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ESP,IRQ,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,IRQ,2018,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,ISL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
ESP,ISR,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,ISR,2013,0,0,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,ISR,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ESP,ISR,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ESP,ISR,2008,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,ISR,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,ISR,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,ISR,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,JAM,2017,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,JAM,2011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,JAM,2014,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
ESP,JAM,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
ESP,JAM,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
ESP,JAM,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
ESP,JOR,2014,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,JOR,2006,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,JOR,2012,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ESP,JOR,2005,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ESP,JOR,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,JOR,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,JOR,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,JOR,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ESP,JPN,2014,1,1,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0
ESP,JPN,2010,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1
ESP,JPN,2012,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,JPN,2013,0,0,1,0,0,0,0,0,0,0,4,0,11,0,1,0,0
ESP,JPN,2016,0,0,8,0,0,0,0,0,0,0,0,0,4,0,1,0,0
ESP,JPN,2005,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
ESP,JPN,2017,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0
ESP,JPN,2018,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ESP,JPN,2006,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0
ESP,JPN,2004,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
ESP,JPN,2007,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,JPN,2008,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
ESP,JPN,2009,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
ESP,JPN,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,JPN,2015,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,KAZ,2013,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
ESP,KAZ,2003,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KAZ,2005,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KAZ,2007,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KAZ,2009,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KAZ,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KAZ,2014,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KAZ,2017,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KAZ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
ESP,KAZ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESP,KEN,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,KEN,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,KEN,2005,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
ESP,KEN,2003,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ESP,KEN,2018,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
ESP,KEN,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ESP,KEN,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ESP,KHM,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KHM,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KHM,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ESP,KOR,2009,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
ESP,KOR,2007,0,0,9,0,0,0,0,0,13,0,2,0,0,0,1,0,1
ESP,KOR,2006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,KOR,2008,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
ESP,KOR,2011,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0
ESP,KOR,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ESP,KOR,2012,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
ESP,KOR,2004,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ESP,KOR,2010,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ESP,KOR,2014,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KOR,2015,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ESP,KOR,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0
ESP,KOR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
ESP,KWT,2005,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KWT,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,KWT,2008,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KWT,2009,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,KWT,2010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,KWT,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,KWT,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,KWT,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,LAO,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,LBN,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,LBN,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,LBN,2003,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
ESP,LBN,2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ESP,LBN,2010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,LBN,2013,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,LBN,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,LBN,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,LBY,2007,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,LBY,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,LBY,2003,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
ESP,LKA,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,1
ESP,LKA,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,LKA,2018,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,LKA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ESP,LKA,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ESP,MAC,2007,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MAC,2010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MAC,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MAR,2007,69,0,49,1,3,1,5,1,31,2,1,0,2,19,0,15,0
ESP,MAR,2008,129,1,12,3,1,5,2,0,0,1,1,0,0,30,4,2,4
ESP,MAR,2010,4,0,0,0,3,3,1,0,0,2,0,1,2,10,1,15,0
ESP,MAR,2011,5,0,0,0,8,0,0,2,0,4,4,0,10,0,4,0,0
ESP,MAR,2013,51,1,0,1,2,0,0,0,0,1,2,0,2,0,1,3,4
ESP,MAR,2017,0,1,0,3,1,0,0,3,0,0,0,1,0,30,7,0,0
ESP,MAR,2016,0,1,0,1,2,0,0,0,0,1,0,0,0,0,4,0,0
ESP,MAR,2006,0,0,15,1,0,0,2,0,0,0,1,0,0,44,0,0,0
ESP,MAR,2012,0,0,1,2,1,0,1,0,0,8,1,0,0,0,3,0,0
ESP,MAR,2014,0,0,12,1,0,0,0,0,0,1,0,0,1,0,5,2,1
ESP,MAR,2009,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0
ESP,MAR,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESP,MAR,2005,0,0,0,0,1,0,0,0,0,5,0,0,0,12,0,0,0
ESP,MAR,2015,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,15,1
ESP,MAR,2018,0,0,0,0,0,0,0,0,0,0,3,0,0,30,4,0,0
ESP,MAR,2004,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
ESP,MCO,2005,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MCO,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MCO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ESP,MDA,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,MDV,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
ESP,MEX,2007,86,0,0,4,1,1,2,1,1,6,3,1,3,43,9,2,0
ESP,MEX,2008,54,1,47,16,2,0,6,5,32,3,6,2,7,73,7,0,0
ESP,MEX,2011,1,5,99,6,0,0,1,0,0,5,63,0,5,18,2,0,17
ESP,MEX,2012,3,3,69,17,1,0,2,5,29,0,4,0,1,12,2,0,3
ESP,MEX,2013,76,3,131,32,8,0,3,1,10,2,1,0,12,47,15,0,0
ESP,MEX,2014,6,2,113,8,5,0,3,4,52,0,112,0,9,0,42,1,11
ESP,MEX,2015,2,2,38,5,2,5,2,0,150,3,2,1,21,0,9,1,13
ESP,MEX,2017,1,1,110,28,6,0,1,2,91,1,59,5,12,54,18,8,1
ESP,MEX,2018,11,3,159,27,2,1,3,12,39,0,1,2,54,60,6,9,2
ESP,MEX,2003,0,0,0,5,0,0,1,1,132,0,41,1,1,16,0,0,0
ESP,MEX,2004,0,0,0,10,0,0,1,6,65,0,60,0,4,23,0,0,0
ESP,MEX,2006,0,2,17,0,2,0,0,2,0,0,1,0,7,0,1,2,8
ESP,MEX,2009,0,2,65,90,0,4,4,6,0,6,9,0,6,28,17,0,0
ESP,MEX,2016,0,0,112,12,1,0,3,1,45,0,58,3,8,56,18,0,1
ESP,MEX,2010,0,1,30,13,0,0,1,0,50,30,7,1,11,9,11,2,0
ESP,MEX,2005,0,0,0,0,1,0,0,0,0,1,16,1,1,0,0,0,0
ESP,MKD,2008,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,MKD,2012,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
ESP,MMR,2012,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,MMR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
ESP,MNE,2010,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,MNE,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ESP,MNE,2008,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
ESP,MNE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
ESP,MNG,2006,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
ESP,MNG,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MOZ,2009,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ESP,MRT,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ESP,MTQ,2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,MUS,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,MYS,2015,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
ESP,MYS,2004,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0
ESP,MYS,2009,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MYS,2014,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0
ESP,MYS,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ESP,MYS,2008,0,0,0,0,0,113,0,0,0,0,0,0,4,0,0,0,0
ESP,MYS,2005,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MYS,2010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MYS,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,MYS,2016,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
ESP,MYS,2018,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ESP,NAM,2009,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
ESP,NAM,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ESP,NCL,2009,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,NGA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ESP,NIC,2016,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ESP,NIC,2011,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,NIC,2008,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
ESP,NIC,2017,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
ESP,NIC,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ESP,NIC,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,NIC,2014,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,NOR,2013,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,NOR,2014,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ESP,NOR,2008,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
ESP,NOR,2004,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,NOR,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,NOR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ESP,NZL,2016,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,NZL,2017,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
ESP,NZL,2015,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
ESP,NZL,2014,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,OMN,2011,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ESP,OMN,2016,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,OMN,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ESP,OMN,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,PAK,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ESP,PAK,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,PAK,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ESP,PAK,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESP,PAN,2009,17,0,24,0,0,0,0,0,0,0,34,2,4,0,0,0,0
ESP,PAN,2012,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0
ESP,PAN,2004,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ESP,PAN,2010,0,0,22,0,0,0,0,0,0,0,1,0,7,11,0,0,0
ESP,PAN,2011,0,0,32,4,0,0,0,0,0,0,19,0,0,1,0,0,0
ESP,PAN,2013,0,0,34,0,0,0,0,0,0,0,1,0,4,0,0,0,0
ESP,PAN,2016,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ESP,PAN,2017,0,0,24,0,1,0,0,0,0,0,17,0,1,0,0,0,0
ESP,PAN,2007,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0
ESP,PAN,2008,0,0,0,0,0,0,3,0,0,0,1,0,0,35,0,0,0
ESP,PAN,2014,0,0,0,0,0,0,1,0,0,0,17,0,0,8,0,0,0
ESP,PAN,2015,0,0,0,0,1,0,0,0,0,0,18,0,1,0,0,0,0
ESP,PAN,2018,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
ESP,PAN,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,PER,2003,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
ESP,PER,2011,3,0,13,0,0,0,1,0,0,6,0,0,2,0,0,0,0
ESP,PER,2012,3,4,24,1,0,0,0,0,1,1,1,0,2,0,0,0,0
ESP,PER,2013,0,3,12,0,1,0,4,1,35,0,15,1,4,0,0,0,0
ESP,PER,2016,0,8,12,1,0,0,1,0,0,0,2,1,2,0,0,4,0
ESP,PER,2017,0,1,0,0,1,0,0,0,19,2,14,0,0,0,0,0,0
ESP,PER,2018,0,1,0,0,1,0,1,0,0,0,6,0,7,9,0,1,1
ESP,PER,2004,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
ESP,PER,2006,0,0,0,0,0,0,0,0,286,1,0,0,0,0,0,0,0
ESP,PER,2008,0,0,1,0,0,0,1,0,24,0,2,0,0,0,0,0,0
ESP,PER,2014,0,0,0,6,3,0,2,0,19,1,47,0,3,0,0,0,0
ESP,PER,2015,0,0,1,1,0,0,2,0,50,0,1,1,2,0,0,0,0
ESP,PER,2010,0,0,35,0,0,0,2,0,0,0,124,1,1,1,0,0,0
ESP,PER,2009,0,0,0,0,1,0,3,0,0,4,11,0,0,0,0,0,0
ESP,PER,2007,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
ESP,PHL,2016,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
ESP,PHL,2008,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0
ESP,PHL,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,PHL,2007,0,0,19,0,0,0,0,0,0,16,4,0,2,0,0,0,0
ESP,PHL,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,PHL,2010,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
ESP,PHL,2014,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9
ESP,PHL,2013,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
ESP,PHL,2005,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ESP,PHL,2009,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ESP,PHL,2012,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ESP,PRY,2012,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
ESP,PRY,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
ESP,PRY,2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,PRY,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,PRY,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,PRY,2016,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ESP,PRY,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,QAT,2010,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ESP,QAT,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,QAT,2013,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESP,QAT,2005,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ESP,QAT,2009,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ESP,QAT,2011,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,QAT,2015,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0
